stage,point_id,x,y
2,7466,42.04227224555022,21.04422123356073
2,7467,43.855737867721636,22.423436209016792
2,7468,38.64488180485036,87.03654942790288
2,7469,54.134404765600266,39.02209353178757
2,7470,37.21308018757853,26.350210690056816
2,7471,54.30386131190189,48.68654295929088
2,7472,32.18568046777583,7.117695992631317
2,7473,69.36367079648267,16.69510225106008
2,7474,34.680492126088254,94.92643864777489
2,7475,12.797094111187288,64.45763099040114
2,7476,48.9258978644999,37.498392782414584
2,7477,52.49239194781742,54.41126189495213
2,7478,28.988651511229754,91.57511437505451
2,7479,64.66485868855983,35.9910173455698
2,7480,3.217278007762782,67.669993147
2,7481,23.856038489187657,34.50391040640247
2,7482,0.2793285700116127,34.96222505370642
2,7483,19.246962973058963,81.53917147333289
2,7484,83.00076525452467,90.92752794333678
2,7485,0.7837793655884615,6.148934415586511
2,7486,24.96576246465021,48.92307103486313
2,7487,14.906460306429253,38.60295205524881
2,7488,22.694835878969272,20.161189102243483
2,7489,54.5312552489035,56.09720681371178
2,7490,86.6747900417411,3.0854187675532527
2,7491,87.84231960902929,82.53770052591872
2,7492,94.580077038158,18.768989959892984
2,7493,64.32214645382238,47.088005601159665
2,7494,11.224166167079883,72.35932932487194
2,7495,48.86102462591912,1.6171427124038473
2,7496,53.531704911125324,10.311318085365148
2,7497,2.4033022591136612,56.3413072118822
2,7498,56.95786367584755,3.5700949779124693
2,7499,1.3121920018921562,32.19060404056719
2,7500,3.8539661420970095,0.6736492572749263
2,7501,59.97718790226437,52.79109163841066
2,7502,74.29548045345055,2.381313193814397
2,7503,55.9572852477033,0.5095996531582478
2,7504,27.35676833090614,5.131032478156165
2,7505,28.220856822357934,67.03081380800559
2,7506,24.685172404132604,51.321732059698036
2,7507,21.817257945559284,29.274011487956642
2,7508,73.9667615175955,23.917425110173802
2,7509,42.73093620545652,36.50428577834697
2,7510,34.60311280550336,43.92763989476276
2,7511,51.468873998040124,66.21252711181567
2,7512,77.4825367975509,32.8127981653554
2,7513,5.260235696826189,19.67676163644719
2,7514,1.3043206498817101,27.176812207779868
2,7515,47.45344708389421,1.8690394201932206
2,7516,72.76319967468055,27.81696919461794
2,7517,45.96569844737687,49.62300401518616
2,7518,95.95459613094418,58.29298915797349
2,7519,8.036440155866757,11.17959335313754
2,7520,40.99981994756702,13.080272678071104
2,7521,76.87007185151393,91.45866899624447
2,7522,36.3617704704734,22.16762659694111
2,7523,48.76129853595273,35.536141447940935
2,7524,16.444138277201965,12.132713361020695
2,7525,2.928822792106093,80.44509767549891
2,7526,96.28690932136877,25.51502929069355
2,7527,95.55180255100898,57.72748082710614
2,7528,8.737209167550406,65.34496557113434
2,7529,85.33390596440677,90.42171912617636
2,7530,21.59642057992618,62.474154621282864
2,7531,67.15666997615432,55.71566003114321
2,7532,89.85825445463307,67.64597699941007
2,7533,50.77704259763334,88.34087086719124
2,7534,80.95513905621117,68.31536955529766
2,7535,52.124535860795156,74.28375903014032
2,7536,67.37879237622003,95.5246005742975
2,7537,71.76859403881315,32.18258302568074
2,7538,39.039919937809024,44.27012520808514
2,7539,77.90436706375017,91.90807020240126
2,7540,28.63885278009646,94.88315115572976
2,7541,90.8027612225827,56.124004782505
2,7542,36.25661654445328,59.18928690114315
2,7543,87.56994831947674,79.42255713273173
2,7544,72.97867964927808,0.4910316089926895
2,7545,18.214620942552607,12.08099395045589
2,7546,89.24546288779986,66.85089669287507
2,7547,83.25883989389338,57.58826717878404
2,7548,94.19390233223629,96.37713584006048
2,7549,92.03826133295308,27.254273893248886
2,7550,22.50928528189623,4.613717926611065
2,7551,73.25688150180595,37.3903457642876
2,7552,68.56705689108347,62.28049064193119
2,7553,68.3976709974121,7.079813559173609
2,7554,30.23475118323085,51.80914949788559
2,7555,56.47438924417318,59.72445718883832
2,7556,52.41330339252571,55.61342224866723
2,7557,29.507699054783043,23.058604484091667
2,7558,86.98180019371654,0.5337427034944158
2,7559,50.3773832188195,13.591535737892235
2,7560,71.40552840715064,55.88949350852395
2,7561,77.03254374015944,6.497908411223514
2,7562,4.69388633703673,34.42853315080699
2,7563,27.910806609391948,54.442397723935564
2,7564,44.11233381377337,87.6475235204393
2,7565,35.25047056109124,72.25502865264009
2,7566,53.20665574602249,8.230092766379759
2,7567,5.502419175556204,25.807403376964228
2,7568,9.376711597796504,32.3544709006804
2,7569,2.7952497542813894,77.43169541120955
2,7570,31.22750218478994,3.7601459357165545
2,7571,91.30271890917187,66.9533743274362
2,7572,43.92401256030305,20.139335830387495
2,7573,45.96087793174131,14.506189111036734
2,7574,8.920633474739478,92.43174783379021
2,7575,3.3930969018623203,5.785179828801098
2,7576,42.55466913853393,15.536437255841788
2,7577,7.468062799642321,97.60466873946896
2,7578,21.284659146570007,49.09567425907022
2,7579,30.61151939930452,92.1583357842223
2,7580,52.754418785765374,82.5829494306003
2,7581,77.90676808204739,22.397275317323857
2,7582,18.901873834871196,34.02677146853898
2,7583,27.899324297873136,96.30160200096299
2,7584,21.429453331702938,73.43510598798144
2,7585,38.91190840910736,96.13210192151577
2,7586,42.63195115544203,98.04468524941045
2,7587,10.962272737304064,57.80320548219482
2,7588,2.344463926171739,9.951381929503112
2,7589,24.832114982749058,52.3663031099593
2,7590,56.3578305487438,72.35875844385492
2,7591,21.77386953332046,36.11918774578312
2,7592,11.81308333979889,48.67481660325627
2,7593,57.34222829208117,65.56025101296171
2,7594,71.13283822645924,30.447358360110957
2,7595,27.640153088422622,93.24418165768917
2,7596,80.01797958155676,62.01556403182045
2,7597,73.43144686307829,6.305645563826822
2,7598,76.03159562348748,5.64093276695564
2,7599,42.54670474828604,74.91668243982626
2,7600,83.21287295447483,9.758746265348915
2,7601,52.93149899398079,58.29506854500171
2,7602,3.080795371335981,1.3781433684293702
2,7603,26.252214774854068,64.8412459197798
2,7604,89.60196812538553,39.86403733878349
2,7605,62.80313643530787,19.158282884526468
2,7606,20.783496297009467,74.9421841649668
2,7607,5.251917176903271,54.44216994400062
2,7608,6.518160859496492,91.2380807474747
2,7609,16.75933507354066,42.466734708452876
2,7610,24.975392148702923,80.84791348831217
2,7611,77.86489477887403,83.48957090075461
2,7612,66.4724079505248,39.18275779226653
2,7613,54.42980226916804,73.27849809420087
2,7614,93.10498987444008,38.1930128105677
2,7615,74.31935556400082,13.973777344812545
2,7616,11.406162426473136,25.842777420061942
2,7617,72.14386037196277,72.18437330972453
2,7618,8.175864054287649,93.8923580221393
2,7619,9.996893072965218,54.94911996042642
2,7620,76.67185574932986,39.43896699756719
2,7621,66.18345788020558,14.639834466777446
2,7622,21.351490621461895,42.291778967268975
2,7623,92.40782080511329,20.902451723945983
2,7624,97.56457402619469,68.60924185396819
2,7625,73.41483303049024,27.983686919123485
2,7626,29.7154227032702,85.16217460525358
2,7627,67.86653905523404,87.17573186744907
2,7628,54.23863789212202,66.09995257688664
2,7629,67.45173016133418,59.39786571254282
2,7630,28.908553132969047,41.439018844729084
2,7631,49.55800155860908,76.87992257154347
2,7632,42.31441974435293,46.80155330436078
2,7633,82.93146843732127,30.232444233360194
2,7634,72.0516161764356,17.637498644466614
2,7635,88.95382595392044,2.9571067437125484
2,7636,73.01929449702182,31.365566478737907
2,7637,37.58017732897296,18.423027710800465
2,7638,60.14750913033912,59.95387325630569
2,7639,46.76281519949866,92.28596291515913
2,7640,27.277315196315907,83.34616618710993
2,7641,87.92983466785445,53.69601098174469
2,7642,64.24466715086956,3.1644912248163872
2,7643,51.221721890453374,14.554982894144835
2,7644,98.06538869146397,51.62568565886667
2,7645,18.063676154701216,6.985256029570712
2,7646,40.17538592027023,24.896129199435986
2,7647,23.237024820396982,17.984810623323714
2,7648,57.66057774215639,86.63272005053932
2,7649,93.14766561977052,28.89429908895066
2,7650,2.9721584831160506,16.175786422062256
2,7651,15.309541730972523,39.147233364863666
2,7652,18.10477731402895,18.54804068885436
2,7653,11.948380681348903,46.21906068625698
2,7654,78.10844361509622,88.3562534030768
2,7655,34.18301167245568,60.37656151249276
2,7656,53.88748312054476,62.92334504776758
2,7657,55.630723221397666,41.3421917477952
2,7658,83.24911347923106,90.0150144414688
2,7659,4.573228125334835,31.271493501355966
2,7660,63.28234307908986,40.749358886563385
2,7661,85.2477784675076,26.640389474392087
2,7662,68.65215351728843,25.481926226855887
2,7663,0.5306583000651703,56.77711897555614
2,7664,73.46426519396432,62.136732013337486
2,7665,44.81309408902519,42.7268700974886
2,7666,81.17702839685836,35.57609497714666
2,7667,13.660255462362894,41.01048273929368
2,7668,43.102852396620854,46.201737849412986
2,7669,35.88729680331723,82.07463387173534
2,7670,65.76964603913967,8.149958357601706
2,7671,34.77467739793174,43.57893484670341
2,7672,46.558703048586274,44.34642676683458
2,7673,27.942218074969325,15.111760850649727
2,7674,98.71851588165934,24.558613537740356
2,7675,17.813884378358946,69.79362275870437
2,7676,72.5191884310512,54.07803154228166
2,7677,94.02459123958192,20.48507651942904
2,7678,97.51444940012772,8.969056273310642
2,7679,74.23293158172545,48.423481417926546
2,7680,96.31509157733952,31.093061779739614
2,7681,98.5254069574049,43.836429231713524
2,7682,92.96502078343595,31.5824447689003
2,7683,75.1096824036061,28.756169655766165
2,7684,66.5619668975877,32.14498619507839
2,7685,92.97556907489152,70.82811460184817
2,7686,5.289341903442171,0.8567258422373619
2,7687,39.08700516856628,21.245437936536494
2,7688,45.439168038212415,9.393707224843226
2,7689,11.843132452143186,44.36106241525614
2,7690,57.65405412452127,43.822399535314965
2,7691,91.62732387282324,97.41027198283986
2,7692,32.8000293929783,38.290657243632886
2,7693,73.6468852928326,45.928381250616994
2,7694,26.172478865499617,80.03586958720506
2,7695,97.39067272715816,83.00539995622778
2,7696,35.44908033619296,56.8394112816454
2,7697,21.165702082493496,60.289807600794155
2,7698,93.03597925611903,67.82596668248634
2,7699,90.99707567385029,46.50946462193024
2,7700,96.23884226651056,94.4889433872908
2,7701,67.8487880744383,88.5330382566685
2,7702,49.58049269449447,31.894204829381746
2,7703,86.84024998745633,82.96191945724438
2,7704,31.448574245988414,7.701251992093351
2,7705,98.17010483755327,77.76631483181914
2,7706,91.89758685233508,26.54237133274139
2,7707,29.492313423383134,55.75031717746458
2,7708,6.950933987539408,37.06387609547001
2,7709,40.75909406256597,8.703275459514359
2,7710,65.40862410206687,23.331609257471143
2,7711,46.089986871829296,75.05936130113811
2,7712,77.85785909549331,71.17862470966405
2,7713,26.35863314647204,57.779590283640225
2,7714,30.50291141647849,16.450760467289417
2,7715,66.83501324181987,37.01676221823278
2,7716,80.08683854337464,90.66514638978717
2,7717,64.67526620347539,25.932918680003223
2,7718,80.04727464246909,97.0444162061802
2,7719,0.3041122941789677,83.6732726098089
2,7720,67.45030686874472,84.14856613138349
2,7721,43.8084112928927,45.20065973556742
2,7722,90.90161719649002,16.043954300635185
2,7723,76.26964627139776,74.68844471678366
2,7724,40.09236949646041,90.45552676383478
2,7725,68.26103584697208,45.488650355996114
2,7726,13.133345919947836,72.26526456173484
2,7727,18.465709569116036,5.5048865123595885
2,7728,17.798921026736565,67.95906774746771
2,7729,8.23890708377828,83.61736272217212
2,7730,55.87158115886608,64.18069145473243
2,7731,79.36828419782073,20.590314002496314
2,7732,48.88285074349878,7.153067362207004
2,7733,91.68825120012602,9.248020455336373
2,7734,77.76118654091852,38.156329817146826
2,7735,70.13190152371556,71.68591978172695
2,7736,50.8479749061761,88.53290989690693
2,7737,92.96490261261525,62.494132193506196
2,7738,36.78474468873264,90.67061661592858
2,7739,1.854581076254339,24.9171245107972
2,7740,60.5655039941976,85.1310449065032
2,7741,34.92652151263314,17.235756269772036
2,7742,49.879515865291545,16.576227360670895
2,7743,85.16139529538879,48.615225443335234
2,7744,30.63836280521573,32.01304683330671
2,7745,71.03871476494936,2.913515869789126
2,7746,86.71423626150003,76.50883881367432
2,7747,79.57097836092898,55.00346713804917
2,7748,43.95911312085209,97.69394375410238
2,7749,31.98232900543414,7.2758650848089115
2,7750,55.660825015155964,85.50119722248503
2,7751,41.47631956629578,53.46952464583837
2,7752,0.30588628373408755,78.94802522197
2,7753,28.49328143645664,20.09952727188008
2,7754,46.28395268378157,76.18318485623814
2,7755,6.235546843153558,36.62061746649969
2,7756,64.16106957950238,11.55549559512502
2,7757,92.55821855917878,5.075258490289945
2,7758,48.52132016028997,5.450675634788787
2,7759,16.145904980123156,57.73227067650003
2,7760,40.92610491879771,59.203077606208375
2,7761,50.2952856987621,64.63709861969642
2,7762,89.68572843675294,88.05508631336276
2,7763,43.5628974569786,55.97712522116218
2,7764,20.388638005330968,4.915299933228449
2,7765,47.18652310595443,22.398012596137963
2,7766,29.75985381053836,66.08135381252373
2,7767,84.45525164913911,49.51741821586066
2,7768,14.654766018441602,56.79540610812876
2,7769,29.711501304056572,1.7209405679756968
2,7770,61.958263146521105,13.004551007230933
2,7771,52.87191722586186,60.09398236355593
2,7772,36.38644128970049,71.85799641254036
2,7773,21.84095704124409,27.287299842425373
2,7774,41.39681608790027,25.64657968201884
2,7775,69.93421488587634,81.34700286677972
2,7776,76.02606079216811,2.624287172264895
2,7777,68.19394131519051,65.70787465507979
2,7778,51.317692041889146,35.39139512522334
2,7779,75.04311674892341,63.25723286394014
2,7780,50.68335900147308,69.83303735038358
2,7781,25.95669844875998,55.78093774781128
2,7782,6.0830929361480495,88.78404870171566
2,7783,64.13174684437325,71.18000420407344
2,7784,38.609759213407486,76.73507544796749
2,7785,94.56410010688187,41.36977590769066
2,7786,47.11311130090883,0.8920821726024069
2,7787,76.9347101502848,83.29551186854762
2,7788,52.32869232216767,11.391778690444463
2,7789,62.68222537774093,7.000304426016706
2,7790,64.52395972391815,82.83452971342993
2,7791,64.94213970318195,63.43812190236599
2,7792,79.66132809386298,83.50542762439224
2,7793,16.056875611582168,97.62563958443694
2,7794,86.96976014478376,64.52723247039386
2,7795,26.805473251449058,74.77455914899156
2,7796,63.065315660796955,61.829849897581084
2,7797,90.36798395568779,40.453403094487115
2,7798,65.27238433973051,18.557170508015208
2,7799,16.37486260905801,8.557896741750998
2,7800,41.63589210452832,35.21130283736497
2,7801,64.32724090786922,97.2213864860293
2,7802,20.0874365180549,46.025453651934114
2,7803,79.35955512415335,52.10303964998623
2,7804,22.44118056580165,35.82768077675452
2,7805,2.346050008159312,92.44860243347712
2,7806,8.19547261029879,70.4280888293805
2,7807,49.548733288979555,38.802211703717745
2,7808,75.90341553092941,39.931820224410636
2,7809,14.356748384177516,40.45177632506002
2,7810,62.59394183221638,87.0091464341506
2,7811,70.74520712819391,26.375920606834367
2,7812,6.0776103012301395,10.184184564615679
2,7813,26.828893579470257,20.111316888154423
2,7814,33.49433269394269,26.29841629947504
2,7815,73.07921115916734,4.800805796694261
2,7816,75.00365248472994,34.289275341198746
2,7817,34.609758574031375,35.92060499238978
2,7818,86.84712052507864,54.14783520364902
2,7819,25.91216963400818,45.65477719639666
2,7820,81.41616616519494,6.522845069389698
2,7821,31.69394846931647,78.18581810834964
2,7822,58.58577295970629,49.254616886503186
2,7823,82.1353593961624,48.8165263428054
2,7824,44.79713770129427,89.31860021145243
2,7825,39.03934659744345,91.71289580479798
2,7826,44.31385305389008,12.835811200262215
2,7827,51.558978737667395,39.725497472995485
2,7828,31.687376266724215,67.87652961440999
2,7829,21.3615429096877,24.385125080771978
2,7830,38.14626917713198,7.177002617409385
2,7831,90.491709519746,13.534438300488668
2,7832,44.04201244396397,52.6069809030431
2,7833,12.13768338289968,38.86479257136613
2,7834,94.65779694194836,70.73107441621904
2,7835,12.488839125465727,96.30781917028827
2,7836,47.45833709169357,88.0478482667702
2,7837,35.266699922647874,62.290267236038616
2,7838,25.222511130291874,57.91653465157221
2,7839,9.498562012348238,58.790297450114174
2,7840,61.20234923043419,5.47253466823584
2,7841,87.05775165571227,15.079400689391722
2,7842,78.79939644982336,71.48515494497494
2,7843,8.611586304959905,50.45950980578709
2,7844,31.94124356287089,88.0722549962601
2,7845,58.65358995707891,61.16355676953175
2,7846,23.317530600883895,36.235838114918266
2,7847,80.99182825192693,39.38120582919034
2,7848,71.62632559344758,42.720690807143384
2,7849,91.20418937737956,47.15367654209873
2,7850,34.501876954083954,88.35358589292268
2,7851,29.711903555327677,9.475826077330217
2,7852,82.34580784690871,22.314285531149974
2,7853,75.3986451607624,54.506392756776684
2,7854,95.66789236842169,6.174216182236141
2,7855,66.6109694369832,15.539918262426859
2,7856,10.138234476425469,91.87809713813157
2,7857,0.5906834984841022,88.89682454789514
2,7858,52.38768424048625,28.544515818918963
2,7859,59.49361938627922,16.06134385981183
2,7860,26.197894297656006,80.66288927031131
2,7861,40.02590468676468,83.64975752733532
2,7862,94.12495627865228,98.48593495745207
2,7863,42.48147467956679,30.702174672314893
2,7864,49.289358114697684,44.37993621467321
2,7865,72.2815110842137,28.040401153576678
2,7866,10.50150204602798,4.951099574742296
2,7867,90.2360738103001,56.32895108903768
2,7868,85.81627592293482,37.136459179959346
2,7869,45.93526364285803,6.476618239501174
2,7870,84.29282337651276,69.71370579810714
2,7871,8.006242825551649,89.25033652362512
2,7872,75.30502153074559,4.009978293586235
2,7873,1.6827069713286509,5.390616219286654
2,7874,34.95388722768905,25.68695440194029
2,7875,45.16981627563353,41.60823640230719
2,7876,33.615211955736775,96.54482908033464
2,7877,50.11424325135383,83.5551038452194
2,7878,90.7345132265631,80.97859314894964
2,7879,82.35164416956734,65.37208691169413
2,7880,42.6921411529422,53.36765616371237
2,7881,71.30606373555756,80.59619693358914
2,7882,66.85174835364766,41.36295762949573
2,7883,17.633923813218587,96.19022730494325
2,7884,53.277633733704185,60.820861525118275
2,7885,30.708279934006658,7.66088274866917
2,7886,64.84486306525547,72.43989772722519
2,7887,0.834342413826547,84.67477959158617
2,7888,52.47334858167644,90.26383210791298
2,7889,2.0638822184182466,13.545633079263363
2,7890,32.113670061111485,87.15689609018924
2,7891,18.19049046591529,83.25051378622317
2,7892,80.91289808366756,64.29916172171663
2,7893,68.09880111200177,51.26921484045569
2,7894,90.43221525864816,14.033429459313329
2,7895,53.49233589457724,12.647738273988404
2,7896,8.860592163940968,90.16495217157947
2,7897,49.261501402260265,84.13498401411424
2,7898,67.99427928486003,95.18707244122317
2,7899,20.06953863446744,54.08059565777546
2,7900,78.67447868770054,41.617237750733345
2,7901,50.6009781110548,35.73934572608344
2,7902,58.81177583208943,9.86223461764206
2,7903,16.49522271808225,33.92765746611489
2,7904,35.44083521302171,65.30479083035696
2,7905,24.972551484081023,45.510157279096
2,7906,8.235967673080914,85.83475954734926
2,7907,62.57736283736944,21.079910578340712
2,7908,61.326953456275795,4.171629882164183
2,7909,97.78751040372839,16.5246141016258
2,7910,30.381821231861004,84.51089511988928
2,7911,16.420046826104514,88.59233277341812
2,7912,19.436928029294805,42.882912522716865
2,7913,98.49157450338065,48.262452427513715
2,7914,42.739095117732255,30.569036540947423
2,7915,75.7894763071452,20.371106500537028
2,7916,61.95125588793898,29.35841710427376
2,7917,82.70029979224503,47.0554169171427
2,7918,31.9766697454167,71.53680110789901
2,7919,10.203992833953006,75.21468441530887
2,7920,3.564257935634954,85.13135975612393
2,7921,56.225482392229544,35.3866717250311
2,7922,29.421693279588403,13.28806482666402
2,7923,0.12165114259580356,85.17981482358425
2,7924,95.50342723396079,63.03038827921924
2,7925,13.155841213158173,6.162569809934525
2,7926,3.986865503738941,58.67947706055879
2,7927,32.763101124700874,63.66921744078698
2,7928,13.972664299858515,89.27831934927435
2,7929,60.10966023207066,19.636293466872097
2,7930,47.4726583745322,68.78423081970566
2,7931,52.7192875568396,7.418339316235579
2,7932,90.93368933881071,60.6988293759707
2,7933,17.330881799015582,58.02141102896145
2,7934,11.639344068892427,74.1017632952524
2,7935,64.11462901282178,44.87049997671764
2,7936,12.762089903096836,3.8532984066544596
2,7937,1.517221579914258,18.914999376791297
2,7938,1.8448650179013981,95.6300770839122
2,7939,49.177498230142824,20.404874189886446
2,7940,70.41162892794986,69.58338071768469
2,7941,78.67284045906376,70.06294387951027
2,7942,21.343913463800142,7.901385367735965
2,7943,61.09311307220167,90.77824959482803
2,7944,44.14783536122418,87.50993614852965
2,7945,1.1816073121762867,11.029213293490056
2,7946,47.54403826822207,1.271617465658042
2,7947,66.26403098414985,10.213556823702085
2,7948,3.0483027952090223,39.387458362753144
2,7949,86.64798381943665,30.026217112654827
2,7950,30.631434431150748,4.743647855876062
2,7951,29.110200144685873,80.12147697643123
2,7952,38.13458789210197,44.155731719897034
2,7953,49.528301257595366,69.71203663019915
2,7954,5.998658650689316,65.34232181590819
2,7955,53.60852451552159,78.60863721959173
2,7956,70.49614117942379,7.835167952731041
2,7957,32.88294859197981,75.73693288780936
2,7958,68.02032441044999,86.69188283427998
2,7959,37.49544546088014,37.33978268430661
2,7960,16.804026775134705,92.64476276343704
2,7961,78.19383436516092,60.95542826457269
2,7962,79.91020364384056,85.96624422717431
2,7963,93.78701637255467,80.72006380692753
2,7964,27.45746467354788,94.79729040179964
2,7965,41.11914401022312,74.33144437075725
2,7966,4.871745223745462,70.40718775522943
2,7967,92.04926290574599,31.353719123755273
2,7968,46.252128081734554,52.06845964509864
2,7969,9.71552744936451,98.16118658729648
2,7970,81.03429938923567,57.853606613067036
2,7971,18.02187893621338,89.3514215629037
2,7972,55.25516376515553,69.40862657933835
2,7973,25.09647165489281,4.276995252392599
2,7974,36.302194641960355,72.70229631922172
2,7975,31.685695495032984,23.68398446093861
2,7976,51.93484223923893,54.113709946959816
2,7977,67.28583844076923,76.13040275849218
2,7978,5.644340012741252,4.1585204265047375
2,7979,20.355609026273104,98.82768799881244
2,7980,78.3758271965369,71.75727701639252
2,7981,35.7706590282829,0.8475589782907188
2,7982,86.68297760434355,91.16773286838159
2,7983,65.89235600400468,9.959431992676484
2,7984,22.320278038078758,33.75747371166019
2,7985,61.70554911308728,17.905166688331555
2,7986,84.91614385596836,61.19889916838273
2,7987,17.56030111057937,75.62104527978155
2,7988,13.507665112792747,25.90659588476348
2,7989,69.34930913633966,15.64240265379717
2,7990,34.90948262425641,36.221517217853524
2,7991,95.7491669138667,58.97193489469909
2,7992,86.26245657296283,1.4612289745573557
2,7993,60.76282803858652,33.0013494401575
2,7994,79.74940224680958,30.7002439956787
2,7995,27.069880769818496,89.44645642253462
2,7996,49.7637010932377,21.891894935916028
2,7997,57.753334619174694,57.29337222760391
2,7998,53.511872795525974,60.8914053705752
2,7999,84.78085279107654,92.01759959205928
2,8000,36.2742276048286,32.9802582356143
2,8001,31.64064678587226,85.67922684042334
2,8002,97.90252114670848,44.47734417362126
2,8003,94.34601457499565,90.6967380370724
2,8004,23.713050972976127,37.2217160901337
2,8005,25.573632410717163,61.38103074671306
2,8006,43.97332091663336,93.9675068615542
2,8007,89.7831576914021,77.60787580412716
2,8008,80.76349705510789,68.35678183276389
2,8009,58.10083498413171,59.44178860987156
2,8010,30.752772281648735,54.546565761874874
2,8011,94.60285724777208,36.275391933328095
2,8012,60.0843992881971,48.04846065987661
2,8013,92.30861946055728,6.9037215511679015
2,8014,40.97929271342924,61.03606469635041
2,8015,62.97042677305033,55.75491052923568
2,8016,87.0668343465711,96.47432663957836
2,8017,33.034626814110965,0.12315648872011764
2,8018,85.2590864108903,52.85709124624673
2,8019,23.285407108389673,73.48475534888166
2,8020,82.0413586454118,67.94187598599329
2,8021,24.181953340264595,95.50028401052472
2,8022,6.670367136813571,42.8954779420319
2,8023,13.31206864127585,8.683656941911824
2,8024,59.43264384817114,94.56862979588422
2,8025,15.220602297361781,31.80982122152186
2,8026,3.3676258724795654,8.416990937906608
2,8027,62.863974167953316,16.362391114195585
2,8028,65.08314474703981,65.1506916939242
2,8029,94.28552136585678,54.57129663620134
2,8030,71.31015036735006,15.09624103582405
2,8031,82.63536923183227,44.984861982830665
2,8032,7.214508496437743,88.42824825508683
2,8033,76.80787646488146,80.36131178133758
2,8034,43.882673782606076,32.75203501743636
2,8035,56.85387519164741,60.61683189549065
2,8036,52.013398831471655,53.052413063600575
2,8037,43.8527176592109,70.37223771760493
2,8038,25.501181637920286,78.02318463581963
2,8039,94.9959925857214,5.872310924363229
2,8040,39.31114513889638,20.637502234464126
2,8041,74.55697464773196,98.10931930350961
2,8042,55.449522924260386,37.28782726306959
2,8043,2.828968681721353,13.48719276731261
2,8044,42.47226261718018,65.7641861858256
2,8045,20.56222825409036,30.522823135045485
2,8046,62.86902769543198,32.425696657497674
2,8047,80.9071261375891,65.77852722581156
2,8048,2.733261853447332,57.81703638981135
2,8049,19.55893698634354,61.632841105808836
2,8050,65.69320797577,67.92370842839158
2,8051,0.835670058703625,88.60710107185305
2,8052,86.32003819872271,39.921341815978
2,8053,42.719996662170416,15.418808998512889
2,8054,51.433790503322555,49.06493620678055
2,8055,94.64704583295986,7.3546698482288155
2,8056,35.84733639132984,98.41312366380146
2,8057,93.47118855926594,37.731133458029
2,8058,63.184335612079764,93.93282180175777
2,8059,23.761127750303203,74.86460706022558
2,8060,70.10552953450001,12.291191342079122
2,8061,56.17911306249233,62.41075769958775
2,8062,8.651856136958209,40.673206794938174
2,8063,39.67236630871348,58.24505099855493
2,8064,47.07818072101463,41.182436665806215
2,8065,3.8345237990735885,90.53032195900153
2,8066,47.41364946394188,68.29164195077095
2,8067,73.14886184579177,49.67127466211535
2,8068,96.42931077669812,62.25872603380442
2,8069,18.615091428246743,86.40811406140348
2,8070,72.44512620959432,39.64733865619589
2,8071,8.796484264725281,26.83223850991705
2,8072,33.44074620207407,68.17685379987545
2,8073,73.30692480924994,68.79890830532054
2,8074,45.8288432120744,38.34159201904433
2,8075,82.55484220733996,88.96468252452236
2,8076,69.4703893329476,16.77230144234041
2,8077,8.052749962366477,74.99528115707687
2,8078,85.00312521201747,93.25805212901895
2,8079,56.46130520261578,68.77361834081044
2,8080,54.80839128259517,49.242112772640006
2,8081,21.743876180320054,70.0566301620642
2,8082,28.365993900205687,85.88420911209212
2,8083,44.78638996383631,61.49071420688802
2,8084,90.1443768007437,97.00696614195876
2,8085,26.0377308629063,83.71672693307973
2,8086,81.69577063945457,70.18025813102733
2,8087,61.29439082848078,56.078193247407086
2,8088,50.68297713226224,34.433185557823705
2,8089,76.75240799772673,11.100284416404296
2,8090,35.26254771122695,9.60617446040615
2,8091,56.24633303500197,90.89610233458848
2,8092,27.500343529278595,4.864319772942096
2,8093,29.66071500188633,1.7274426133371814
2,8094,1.1225560866139959,78.02055287422615
2,8095,52.9497583439985,47.31520839470489
2,8096,83.1771288901676,59.16492011539301
2,8097,72.55514363289377,33.86885032786807
2,8098,65.10675030395537,44.70296147304849
2,8099,19.4921828900626,70.36869669186731
2,8100,7.829979593536372,3.9143405087005227
2,8101,2.7496402544255316,76.06828383684706
2,8102,98.72698597722912,66.75412933353527
2,8103,95.43922915555326,36.73354025414256
2,8104,48.08145891075477,97.90803647922023
2,8105,74.01139258388405,81.64750000041334
2,8106,60.753057074300685,62.73760668372602
2,8107,36.0659481357728,60.116031658073
2,8108,33.383083749755684,21.224075075996275
2,8109,92.07029524480348,25.039872912582698
2,8110,41.2519808401369,81.14509318845276
2,8111,29.860333836040667,40.31318395553986
2,8112,25.17324573039305,80.50644079808889
2,8113,44.511897576078695,83.61226234419861
2,8114,21.39527356544935,83.44081798695022
2,8115,39.01726355516987,20.793059245913618
2,8116,91.20738299319216,65.42231385774086
2,8117,21.744349648407493,36.4164435752585
2,8118,68.64867984255497,56.750979308721284
2,8119,21.968496055769574,17.20557168785373
2,8120,39.39246079885436,3.92113984987554
2,8121,94.80674505190267,83.31319998174352
2,8122,57.28292249174009,95.22551168538902
2,8123,14.268976816076465,59.85230245445614
2,8124,36.858639923948964,95.69477713510702
2,8125,66.55984663443637,69.19716737209346
2,8126,92.02656662959902,86.08957868439465
2,8127,53.108243501490655,73.18540268548051
2,8128,29.3133396193711,11.487847657658797
2,8129,91.85315581769753,75.00505372385798
